location,season,month,date,7day_precip,temp,time,plot_id,block,treatment,row,shingle_id,slug_count
PA,spring,june,6/29/2022,0.3,17.2,910,401,4,1,6.5,401-1,0
PA,spring,june,6/29/2022,0.3,17.2,910,401,4,1,6.5,401-2,0
PA,spring,june,6/29/2022,0.3,17.2,910,401,4,1,10.5,401-3,0
PA,spring,june,6/29/2022,0.3,17.2,910,401,4,1,10.5,401-4,0
PA,spring,june,6/29/2022,0.3,17.2,910,402,4,3,6.5,402-1,0
PA,spring,june,6/29/2022,0.3,17.2,910,402,4,3,6.5,402-2,0
PA,spring,june,6/29/2022,0.3,17.2,910,402,4,3,10.5,402-3,0
PA,spring,june,6/29/2022,0.3,17.2,910,402,4,3,10.5,402-4,0
PA,spring,june,6/29/2022,0.3,17.2,910,403,4,2,6.5,403-1,0
PA,spring,june,6/29/2022,0.3,17.2,910,403,4,2,6.5,403-2,0
PA,spring,june,6/29/2022,0.3,17.2,910,403,4,2,10.5,403-3,0
PA,spring,june,6/29/2022,0.3,17.2,910,403,4,2,10.5,403-4,0
PA,spring,june,6/29/2022,0.3,17.2,910,404,4,4,6.5,404-1,0
PA,spring,june,6/29/2022,0.3,17.2,910,404,4,4,6.5,404-2,0
PA,spring,june,6/29/2022,0.3,17.2,910,404,4,4,10.5,404-3,0
PA,spring,june,6/29/2022,0.3,17.2,910,404,4,4,10.5,404-4,0
PA,spring,june,6/29/2022,0.3,17.2,918,501,5,2,6.5,501-1,0
PA,spring,june,6/29/2022,0.3,17.2,918,501,5,2,6.5,501-2,0
PA,spring,june,6/29/2022,0.3,17.2,918,501,5,2,10.5,501-3,0
PA,spring,june,6/29/2022,0.3,17.2,918,501,5,2,10.5,501-4,0
PA,spring,june,6/29/2022,0.3,17.2,918,502,5,3,6.5,502-1,0
PA,spring,june,6/29/2022,0.3,17.2,918,502,5,3,6.5,502-2,0
PA,spring,june,6/29/2022,0.3,17.2,918,502,5,3,10.5,502-3,1
PA,spring,june,6/29/2022,0.3,17.2,918,502,5,3,10.5,502-4,1
PA,spring,june,6/29/2022,0.3,17.2,918,503,5,1,6.5,503-1,0
PA,spring,june,6/29/2022,0.3,17.2,918,503,5,1,6.5,503-2,0
PA,spring,june,6/29/2022,0.3,17.2,918,503,5,1,10.5,503-3,0
PA,spring,june,6/29/2022,0.3,17.2,918,503,5,1,10.5,503-4,0
PA,spring,june,6/29/2022,0.3,17.2,918,504,5,4,6.5,504-1,0
PA,spring,june,6/29/2022,0.3,17.2,918,504,5,4,6.5,504-2,0
PA,spring,june,6/29/2022,0.3,17.2,918,504,5,4,10.5,504-3,0
PA,spring,june,6/29/2022,0.3,17.2,918,504,5,4,10.5,504-4,0
PA,fall,september,9/16/2022,0.78,15.1,830,101,1,1,6.5,101-1,0
PA,fall,september,9/16/2022,0.78,15.1,830,101,1,1,6.5,101-2,0
PA,fall,september,9/16/2022,0.78,15.1,830,101,1,1,10.5,101-3,0
PA,fall,september,9/16/2022,0.78,15.1,830,101,1,1,10.5,101-4,0
PA,fall,september,9/16/2022,0.78,15.1,848,102,1,3,6.5,102-1,0
PA,fall,september,9/16/2022,0.78,15.1,848,102,1,3,6.5,102-2,0
PA,fall,september,9/16/2022,0.78,15.1,848,102,1,3,10.5,102-3,0
PA,fall,september,9/16/2022,0.78,15.1,848,102,1,3,10.5,102-4,0
PA,fall,september,9/16/2022,0.78,15.1,850,103,1,2,6.5,103-1,0
PA,fall,september,9/16/2022,0.78,15.1,850,103,1,2,6.5,103-2,0
PA,fall,september,9/16/2022,0.78,15.1,850,103,1,2,10.5,103-3,1
PA,fall,september,9/16/2022,0.78,15.1,850,103,1,2,10.5,103-4,0
PA,fall,september,9/16/2022,0.78,15.1,908,104,1,4,6.5,104-1,1
PA,fall,september,9/16/2022,0.78,15.1,908,104,1,4,6.5,104-2,0
PA,fall,september,9/16/2022,0.78,15.1,908,104,1,4,10.5,104-3,0
PA,fall,september,9/16/2022,0.78,15.1,908,104,1,4,10.5,104-4,0
PA,fall,september,9/16/2022,0.78,15.1,832,201,2,3,6.5,201-1,0
PA,fall,september,9/16/2022,0.78,15.1,832,201,2,3,6.5,201-2,1
PA,fall,september,9/16/2022,0.78,15.1,832,201,2,3,10.5,201-3,0
PA,fall,september,9/16/2022,0.78,15.1,832,201,2,3,10.5,201-4,0
PA,fall,september,9/16/2022,0.78,15.1,846,202,2,4,6.5,202-1,0
PA,fall,september,9/16/2022,0.78,15.1,846,202,2,4,6.5,202-2,0
PA,fall,september,9/16/2022,0.78,15.1,846,202,2,4,10.5,202-3,0
PA,fall,september,9/16/2022,0.78,15.1,846,202,2,4,10.5,202-4,0
PA,fall,september,9/16/2022,0.78,15.1,852,203,2,1,6.5,203-1,0
PA,fall,september,9/16/2022,0.78,15.1,852,203,2,1,6.5,203-2,0
PA,fall,september,9/16/2022,0.78,15.1,852,203,2,1,10.5,203-3,0
PA,fall,september,9/16/2022,0.78,15.1,852,203,2,1,10.5,203-4,1
PA,fall,september,9/16/2022,0.78,15.1,906,204,2,2,6.5,204-1,1
PA,fall,september,9/16/2022,0.78,15.1,906,204,2,2,6.5,204-2,0
PA,fall,september,9/16/2022,0.78,15.1,906,204,2,2,10.5,204-3,0
PA,fall,september,9/16/2022,0.78,15.1,906,204,2,2,10.5,204-4,0
PA,fall,september,9/16/2022,0.78,15.1,834,301,3,4,6.5,301-1,0
PA,fall,september,9/16/2022,0.78,15.1,834,301,3,4,6.5,301-2,0
PA,fall,september,9/16/2022,0.78,15.1,834,301,3,4,10.5,301-3,0
PA,fall,september,9/16/2022,0.78,15.1,834,301,3,4,10.5,301-4,0
PA,fall,september,9/16/2022,0.78,15.1,844,302,3,2,6.5,302-1,0
PA,fall,september,9/16/2022,0.78,15.1,844,302,3,2,6.5,302-2,1
PA,fall,september,9/16/2022,0.78,15.1,844,302,3,2,10.5,302-3,0
PA,fall,september,9/16/2022,0.78,15.1,844,302,3,2,10.5,302-4,1
PA,fall,september,9/16/2022,0.78,15.1,854,303,3,3,6.5,303-1,1
PA,fall,september,9/16/2022,0.78,15.1,854,303,3,3,6.5,303-2,0
PA,fall,september,9/16/2022,0.78,15.1,854,303,3,3,10.5,303-3,0
PA,fall,september,9/16/2022,0.78,15.1,854,303,3,3,10.5,303-4,0
PA,fall,september,9/16/2022,0.78,15.1,904,304,3,1,6.5,304-1,0
PA,fall,september,9/16/2022,0.78,15.1,904,304,3,1,6.5,304-2,0
PA,fall,september,9/16/2022,0.78,15.1,904,304,3,1,10.5,304-3,1
PA,fall,september,9/16/2022,0.78,15.1,904,304,3,1,10.5,304-4,0
PA,fall,september,9/16/2022,0.78,15.1,836,401,4,1,6.5,401-1,1
PA,fall,september,9/16/2022,0.78,15.1,836,401,4,1,6.5,401-2,0
PA,fall,september,9/16/2022,0.78,15.1,836,401,4,1,10.5,401-3,1
PA,fall,september,9/16/2022,0.78,15.1,836,401,4,1,10.5,401-4,1
PA,fall,september,9/16/2022,0.78,15.1,842,402,4,3,6.5,402-1,0
PA,fall,september,9/16/2022,0.78,15.1,842,402,4,3,6.5,402-2,2
PA,fall,september,9/16/2022,0.78,15.1,842,402,4,3,10.5,402-3,0
PA,fall,september,9/16/2022,0.78,15.1,842,402,4,3,10.5,402-4,0
PA,fall,september,9/16/2022,0.78,15.1,856,403,4,2,6.5,403-1,2
PA,fall,september,9/16/2022,0.78,15.1,856,403,4,2,6.5,403-2,1
PA,fall,september,9/16/2022,0.78,15.1,856,403,4,2,10.5,403-3,0
PA,fall,september,9/16/2022,0.78,15.1,856,403,4,2,10.5,403-4,1
PA,fall,september,9/16/2022,0.78,15.1,902,404,4,4,6.5,404-1,0
PA,fall,september,9/16/2022,0.78,15.1,902,404,4,4,6.5,404-2,3
PA,fall,september,9/16/2022,0.78,15.1,902,404,4,4,10.5,404-3,0
PA,fall,september,9/16/2022,0.78,15.1,902,404,4,4,10.5,404-4,0
PA,fall,september,9/16/2022,0.78,15.1,838,501,5,2,6.5,501-1,1
PA,fall,september,9/16/2022,0.78,15.1,838,501,5,2,6.5,501-2,1
PA,fall,september,9/16/2022,0.78,15.1,838,501,5,2,10.5,501-3,0
PA,fall,september,9/16/2022,0.78,15.1,838,501,5,2,10.5,501-4,1
PA,fall,september,9/16/2022,0.78,15.1,840,502,5,3,6.5,502-1,1
PA,fall,september,9/16/2022,0.78,15.1,840,502,5,3,6.5,502-2,0
PA,fall,september,9/16/2022,0.78,15.1,840,502,5,3,10.5,502-3,0
PA,fall,september,9/16/2022,0.78,15.1,840,502,5,3,10.5,502-4,0
PA,fall,september,9/16/2022,0.78,15.1,858,503,5,1,6.5,503-1,6
PA,fall,september,9/16/2022,0.78,15.1,858,503,5,1,6.5,503-2,0
PA,fall,september,9/16/2022,0.78,15.1,858,503,5,1,10.5,503-3,1
PA,fall,september,9/16/2022,0.78,15.1,858,503,5,1,10.5,503-4,0
PA,fall,september,9/16/2022,0.78,15.1,900,504,5,4,6.5,504-1,0
PA,fall,september,9/16/2022,0.78,15.1,900,504,5,4,6.5,504-2,1
PA,fall,september,9/16/2022,0.78,15.1,900,504,5,4,10.5,504-3,0
PA,fall,september,9/16/2022,0.78,15.1,900,504,5,4,10.5,504-4,0
PA,fall,september,9/21/2022,0.19,17.4,830,101,1,1,6.5,101-1,0
PA,fall,september,9/21/2022,0.19,17.4,830,101,1,1,6.5,101-2,0
PA,fall,september,9/21/2022,0.19,17.4,830,101,1,1,10.5,101-3,0
PA,fall,september,9/21/2022,0.19,17.4,830,101,1,1,10.5,101-4,0
PA,fall,september,9/21/2022,0.19,17.4,848,102,1,3,6.5,102-1,0
PA,fall,september,9/21/2022,0.19,17.4,848,102,1,3,6.5,102-2,0
PA,fall,september,9/21/2022,0.19,17.4,848,102,1,3,10.5,102-3,0
PA,fall,september,9/21/2022,0.19,17.4,848,102,1,3,10.5,102-4,1
PA,fall,september,9/21/2022,0.19,17.4,850,103,1,2,6.5,103-1,2
PA,fall,september,9/21/2022,0.19,17.4,850,103,1,2,6.5,103-2,0
PA,fall,september,9/21/2022,0.19,17.4,850,103,1,2,10.5,103-3,0
PA,fall,september,9/21/2022,0.19,17.4,850,103,1,2,10.5,103-4,0
PA,fall,september,9/21/2022,0.19,17.4,908,104,1,4,6.5,104-1,0
PA,fall,september,9/21/2022,0.19,17.4,908,104,1,4,6.5,104-2,0
PA,fall,september,9/21/2022,0.19,17.4,908,104,1,4,10.5,104-3,0
PA,fall,september,9/21/2022,0.19,17.4,908,104,1,4,10.5,104-4,0
PA,fall,september,9/21/2022,0.19,17.4,832,201,2,3,6.5,201-1,0
PA,fall,september,9/21/2022,0.19,17.4,832,201,2,3,6.5,201-2,0
PA,fall,september,9/21/2022,0.19,17.4,832,201,2,3,10.5,201-3,1
PA,fall,september,9/21/2022,0.19,17.4,832,201,2,3,10.5,201-4,0
PA,fall,september,9/21/2022,0.19,17.4,846,202,2,4,6.5,202-1,2
PA,fall,september,9/21/2022,0.19,17.4,846,202,2,4,6.5,202-2,2
PA,fall,september,9/21/2022,0.19,17.4,846,202,2,4,10.5,202-3,3
PA,fall,september,9/21/2022,0.19,17.4,846,202,2,4,10.5,202-4,0
PA,fall,september,9/21/2022,0.19,17.4,852,203,2,1,6.5,203-1,0
PA,fall,september,9/21/2022,0.19,17.4,852,203,2,1,6.5,203-2,1
PA,fall,september,9/21/2022,0.19,17.4,852,203,2,1,10.5,203-3,0
PA,fall,september,9/21/2022,0.19,17.4,852,203,2,1,10.5,203-4,0
PA,fall,september,9/21/2022,0.19,17.4,906,204,2,2,6.5,204-1,0
PA,fall,september,9/21/2022,0.19,17.4,906,204,2,2,6.5,204-2,0
PA,fall,september,9/21/2022,0.19,17.4,906,204,2,2,10.5,204-3,0
PA,fall,september,9/21/2022,0.19,17.4,906,204,2,2,10.5,204-4,0
PA,fall,september,9/21/2022,0.19,17.4,834,301,3,4,6.5,301-1,0
PA,fall,september,9/21/2022,0.19,17.4,834,301,3,4,6.5,301-2,0
PA,fall,september,9/21/2022,0.19,17.4,834,301,3,4,10.5,301-3,0
PA,fall,september,9/21/2022,0.19,17.4,834,301,3,4,10.5,301-4,0
PA,fall,september,9/21/2022,0.19,17.4,844,302,3,2,6.5,302-1,1
PA,fall,september,9/21/2022,0.19,17.4,844,302,3,2,6.5,302-2,0
PA,fall,september,9/21/2022,0.19,17.4,844,302,3,2,10.5,302-3,0
PA,fall,september,9/21/2022,0.19,17.4,844,302,3,2,10.5,302-4,0
PA,fall,september,9/21/2022,0.19,17.4,854,303,3,3,6.5,303-1,1
PA,fall,september,9/21/2022,0.19,17.4,854,303,3,3,6.5,303-2,0
PA,fall,september,9/21/2022,0.19,17.4,854,303,3,3,10.5,303-3,0
PA,fall,september,9/21/2022,0.19,17.4,854,303,3,3,10.5,303-4,0
PA,fall,september,9/21/2022,0.19,17.4,904,304,3,1,6.5,304-1,0
PA,fall,september,9/21/2022,0.19,17.4,904,304,3,1,6.5,304-2,0
PA,fall,september,9/21/2022,0.19,17.4,904,304,3,1,10.5,304-3,2
PA,fall,september,9/21/2022,0.19,17.4,904,304,3,1,10.5,304-4,0
PA,fall,september,9/21/2022,0.19,17.4,836,401,4,1,6.5,401-1,0
PA,fall,september,9/21/2022,0.19,17.4,836,401,4,1,6.5,401-2,0
PA,fall,september,9/21/2022,0.19,17.4,836,401,4,1,10.5,401-3,0
PA,fall,september,9/21/2022,0.19,17.4,836,401,4,1,10.5,401-4,0
PA,fall,september,9/21/2022,0.19,17.4,842,402,4,3,6.5,402-1,2
PA,fall,september,9/21/2022,0.19,17.4,842,402,4,3,6.5,402-2,0
PA,fall,september,9/21/2022,0.19,17.4,842,402,4,3,10.5,402-3,0
PA,fall,september,9/21/2022,0.19,17.4,842,402,4,3,10.5,402-4,0
PA,fall,september,9/21/2022,0.19,17.4,856,403,4,2,6.5,403-1,1
PA,fall,september,9/21/2022,0.19,17.4,856,403,4,2,6.5,403-2,3
PA,fall,september,9/21/2022,0.19,17.4,856,403,4,2,10.5,403-3,1
PA,fall,september,9/21/2022,0.19,17.4,856,403,4,2,10.5,403-4,0
PA,fall,september,9/21/2022,0.19,17.4,902,404,4,4,6.5,404-1,6
PA,fall,september,9/21/2022,0.19,17.4,902,404,4,4,6.5,404-2,0
PA,fall,september,9/21/2022,0.19,17.4,902,404,4,4,10.5,404-3,3
PA,fall,september,9/21/2022,0.19,17.4,902,404,4,4,10.5,404-4,0
PA,fall,september,9/21/2022,0.19,17.4,838,501,5,2,6.5,501-1,2
PA,fall,september,9/21/2022,0.19,17.4,838,501,5,2,6.5,501-2,1
PA,fall,september,9/21/2022,0.19,17.4,838,501,5,2,10.5,501-3,1
PA,fall,september,9/21/2022,0.19,17.4,838,501,5,2,10.5,501-4,1
PA,fall,september,9/21/2022,0.19,17.4,840,502,5,3,6.5,502-1,0
PA,fall,september,9/21/2022,0.19,17.4,840,502,5,3,6.5,502-2,1
PA,fall,september,9/21/2022,0.19,17.4,840,502,5,3,10.5,502-3,0
PA,fall,september,9/21/2022,0.19,17.4,840,502,5,3,10.5,502-4,0
PA,fall,september,9/21/2022,0.19,17.4,858,503,5,1,6.5,503-1,5
PA,fall,september,9/21/2022,0.19,17.4,858,503,5,1,6.5,503-2,1
PA,fall,september,9/21/2022,0.19,17.4,858,503,5,1,10.5,503-3,0
PA,fall,september,9/21/2022,0.19,17.4,858,503,5,1,10.5,503-4,2
PA,fall,september,9/21/2022,0.19,17.4,900,504,5,4,6.5,504-1,0
PA,fall,september,9/21/2022,0.19,17.4,900,504,5,4,6.5,504-2,0
PA,fall,september,9/21/2022,0.19,17.4,900,504,5,4,10.5,504-3,0
PA,fall,september,9/21/2022,0.19,17.4,900,504,5,4,10.5,504-4,1
PA,fall,september,9/28/2022,0.51,11,930,101,1,1,6.5,101-1,0
PA,fall,september,9/28/2022,0.51,11,930,101,1,1,6.5,101-2,6
PA,fall,september,9/28/2022,0.51,11,930,101,1,1,10.5,101-3,0
PA,fall,september,9/28/2022,0.51,11,930,101,1,1,10.5,101-4,1
PA,fall,september,9/28/2022,0.51,11,948,102,1,3,6.5,102-1,0
PA,fall,september,9/28/2022,0.51,11,948,102,1,3,6.5,102-2,0
PA,fall,september,9/28/2022,0.51,11,948,102,1,3,10.5,102-3,0
PA,fall,september,9/28/2022,0.51,11,948,102,1,3,10.5,102-4,0
PA,fall,september,9/28/2022,0.51,11,950,103,1,2,6.5,103-1,5
PA,fall,september,9/28/2022,0.51,11,950,103,1,2,6.5,103-2,0
PA,fall,september,9/28/2022,0.51,11,950,103,1,2,10.5,103-3,0
PA,fall,september,9/28/2022,0.51,11,950,103,1,2,10.5,103-4,0
PA,fall,september,9/28/2022,0.51,11,1008,104,1,4,6.5,104-1,2
PA,fall,september,9/28/2022,0.51,11,1008,104,1,4,6.5,104-2,2
PA,fall,september,9/28/2022,0.51,11,1008,104,1,4,10.5,104-3,0
PA,fall,september,9/28/2022,0.51,11,1008,104,1,4,10.5,104-4,1
PA,fall,september,9/28/2022,0.51,11,932,201,2,3,6.5,201-1,1
PA,fall,september,9/28/2022,0.51,11,932,201,2,3,6.5,201-2,1
PA,fall,september,9/28/2022,0.51,11,932,201,2,3,10.5,201-3,0
PA,fall,september,9/28/2022,0.51,11,932,201,2,3,10.5,201-4,1
PA,fall,september,9/28/2022,0.51,11,946,202,2,4,6.5,202-1,1
PA,fall,september,9/28/2022,0.51,11,946,202,2,4,6.5,202-2,0
PA,fall,september,9/28/2022,0.51,11,946,202,2,4,10.5,202-3,0
PA,fall,september,9/28/2022,0.51,11,946,202,2,4,10.5,202-4,5
PA,fall,september,9/28/2022,0.51,11,952,203,2,1,6.5,203-1,5
PA,fall,september,9/28/2022,0.51,11,952,203,2,1,6.5,203-2,11
PA,fall,september,9/28/2022,0.51,11,952,203,2,1,10.5,203-3,0
PA,fall,september,9/28/2022,0.51,11,952,203,2,1,10.5,203-4,8
PA,fall,september,9/28/2022,0.51,11,1006,204,2,2,6.5,204-1,1
PA,fall,september,9/28/2022,0.51,11,1006,204,2,2,6.5,204-2,1
PA,fall,september,9/28/2022,0.51,11,1006,204,2,2,10.5,204-3,1
PA,fall,september,9/28/2022,0.51,11,1006,204,2,2,10.5,204-4,7
PA,fall,september,9/28/2022,0.51,11,934,301,3,4,6.5,301-1,2
PA,fall,september,9/28/2022,0.51,11,934,301,3,4,6.5,301-2,1
PA,fall,september,9/28/2022,0.51,11,934,301,3,4,10.5,301-3,0
PA,fall,september,9/28/2022,0.51,11,934,301,3,4,10.5,301-4,3
PA,fall,september,9/28/2022,0.51,11,944,302,3,2,6.5,302-1,5
PA,fall,september,9/28/2022,0.51,11,944,302,3,2,6.5,302-2,1
PA,fall,september,9/28/2022,0.51,11,944,302,3,2,10.5,302-3,6
PA,fall,september,9/28/2022,0.51,11,944,302,3,2,10.5,302-4,0
PA,fall,september,9/28/2022,0.51,11,954,303,3,3,6.5,303-1,0
PA,fall,september,9/28/2022,0.51,11,954,303,3,3,6.5,303-2,1
PA,fall,september,9/28/2022,0.51,11,954,303,3,3,10.5,303-3,0
PA,fall,september,9/28/2022,0.51,11,954,303,3,3,10.5,303-4,0
PA,fall,september,9/28/2022,0.51,11,1004,304,3,1,6.5,304-1,4
PA,fall,september,9/28/2022,0.51,11,1004,304,3,1,6.5,304-2,2
PA,fall,september,9/28/2022,0.51,11,1004,304,3,1,10.5,304-3,8
PA,fall,september,9/28/2022,0.51,11,1004,304,3,1,10.5,304-4,1
PA,fall,september,9/28/2022,0.51,11,936,401,4,1,6.5,401-1,3
PA,fall,september,9/28/2022,0.51,11,936,401,4,1,6.5,401-2,5
PA,fall,september,9/28/2022,0.51,11,936,401,4,1,10.5,401-3,7
PA,fall,september,9/28/2022,0.51,11,936,401,4,1,10.5,401-4,7
PA,fall,september,9/28/2022,0.51,11,942,402,4,3,6.5,402-1,0
PA,fall,september,9/28/2022,0.51,11,942,402,4,3,6.5,402-2,3
PA,fall,september,9/28/2022,0.51,11,942,402,4,3,10.5,402-3,1
PA,fall,september,9/28/2022,0.51,11,942,402,4,3,10.5,402-4,2
PA,fall,september,9/28/2022,0.51,11,956,403,4,2,6.5,403-1,5
PA,fall,september,9/28/2022,0.51,11,956,403,4,2,6.5,403-2,9
PA,fall,september,9/28/2022,0.51,11,956,403,4,2,10.5,403-3,2
PA,fall,september,9/28/2022,0.51,11,956,403,4,2,10.5,403-4,2
PA,fall,september,9/28/2022,0.51,11,1002,404,4,4,6.5,404-1,4
PA,fall,september,9/28/2022,0.51,11,1002,404,4,4,6.5,404-2,3
PA,fall,september,9/28/2022,0.51,11,1002,404,4,4,10.5,404-3,0
PA,fall,september,9/28/2022,0.51,11,1002,404,4,4,10.5,404-4,0
PA,fall,september,9/28/2022,0.51,11,938,501,5,2,6.5,501-1,1
PA,fall,september,9/28/2022,0.51,11,938,501,5,2,6.5,501-2,2
PA,fall,september,9/28/2022,0.51,11,938,501,5,2,10.5,501-3,0
PA,fall,september,9/28/2022,0.51,11,938,501,5,2,10.5,501-4,1
PA,fall,september,9/28/2022,0.51,11,940,502,5,3,6.5,502-1,1
PA,fall,september,9/28/2022,0.51,11,940,502,5,3,6.5,502-2,0
PA,fall,september,9/28/2022,0.51,11,940,502,5,3,10.5,502-3,0
PA,fall,september,9/28/2022,0.51,11,940,502,5,3,10.5,502-4,0
PA,fall,september,9/28/2022,0.51,11,958,503,5,1,6.5,503-1,14
PA,fall,september,9/28/2022,0.51,11,958,503,5,1,6.5,503-2,6
PA,fall,september,9/28/2022,0.51,11,958,503,5,1,10.5,503-3,4
PA,fall,september,9/28/2022,0.51,11,958,503,5,1,10.5,503-4,6
PA,fall,september,9/28/2022,0.51,11,1000,504,5,4,6.5,504-1,1
PA,fall,september,9/28/2022,0.51,11,1000,504,5,4,6.5,504-2,0
PA,fall,september ,9/28/2022,0.51,11,1000,504,5,4,10.5,504-3,1
PA,fall,september ,9/28/2022,0.51,11,1000,504,5,4,10.5,504-4,1
PA,fall,october,10/5/2022,0.99,14,830,101,1,1,6.5,101-1,3
PA,fall,october,10/5/2022,0.99,14,830,101,1,1,6.5,101-2,5
PA,fall,october,10/5/2022,0.99,14,830,101,1,1,10.5,101-3,4
PA,fall,october,10/5/2022,0.99,14,830,101,1,1,10.5,101-4,3
PA,fall,october,10/5/2022,0.99,14,848,102,1,3,6.5,102-1,0
PA,fall,october,10/5/2022,0.99,14,848,102,1,3,6.5,102-2,1
PA,fall,october,10/5/2022,0.99,14,848,102,1,3,10.5,102-3,0
PA,fall,october,10/5/2022,0.99,14,848,102,1,3,10.5,102-4,1
PA,fall,october,10/5/2022,0.99,14,850,103,1,2,6.5,103-1,7
PA,fall,october,10/5/2022,0.99,14,850,103,1,2,6.5,103-2,2
PA,fall,october,10/5/2022,0.99,14,850,103,1,2,10.5,103-3,2
PA,fall,october,10/5/2022,0.99,14,850,103,1,2,10.5,103-4,1
PA,fall,october,10/5/2022,0.99,14,908,104,1,4,6.5,104-1,0
PA,fall,october,10/5/2022,0.99,14,908,104,1,4,6.5,104-2,2
PA,fall,october,10/5/2022,0.99,14,908,104,1,4,10.5,104-3,2
PA,fall,october,10/5/2022,0.99,14,908,104,1,4,10.5,104-4,0
PA,fall,october,10/5/2022,0.99,14,832,201,2,3,6.5,201-1,1
PA,fall,october,10/5/2022,0.99,14,832,201,2,3,6.5,201-2,0
PA,fall,october,10/5/2022,0.99,14,832,201,2,3,10.5,201-3,0
PA,fall,october,10/5/2022,0.99,14,832,201,2,3,10.5,201-4,2
PA,fall,october,10/5/2022,0.99,14,846,202,2,4,6.5,202-1,2
PA,fall,october,10/5/2022,0.99,14,846,202,2,4,6.5,202-2,0
PA,fall,october,10/5/2022,0.99,14,846,202,2,4,10.5,202-3,2
PA,fall,october,10/5/2022,0.99,14,846,202,2,4,10.5,202-4,0
PA,fall,october,10/5/2022,0.99,14,852,203,2,1,6.5,203-1,2
PA,fall,october,10/5/2022,0.99,14,852,203,2,1,6.5,203-2,2
PA,fall,october,10/5/2022,0.99,14,852,203,2,1,10.5,203-3,1
PA,fall,october,10/5/2022,0.99,14,852,203,2,1,10.5,203-4,8
PA,fall,october,10/5/2022,0.99,14,906,204,2,2,6.5,204-1,4
PA,fall,october,10/5/2022,0.99,14,906,204,2,2,6.5,204-2,2
PA,fall,october,10/5/2022,0.99,14,906,204,2,2,10.5,204-3,1
PA,fall,october,10/5/2022,0.99,14,906,204,2,2,10.5,204-4,3
PA,fall,october,10/5/2022,0.99,14,834,301,3,4,6.5,301-1,2
PA,fall,october,10/5/2022,0.99,14,834,301,3,4,6.5,301-2,3
PA,fall,october,10/5/2022,0.99,14,834,301,3,4,10.5,301-3,2
PA,fall,october,10/5/2022,0.99,14,834,301,3,4,10.5,301-4,2
PA,fall,october,10/5/2022,0.99,14,844,302,3,2,6.5,302-1,5
PA,fall,october,10/5/2022,0.99,14,844,302,3,2,6.5,302-2,3
PA,fall,october,10/5/2022,0.99,14,844,302,3,2,10.5,302-3,0
PA,fall,october,10/5/2022,0.99,14,844,302,3,2,10.5,302-4,3
PA,fall,october,10/5/2022,0.99,14,854,303,3,3,6.5,303-1,3
PA,fall,october,10/5/2022,0.99,14,854,303,3,3,6.5,303-2,5
PA,fall,october,10/5/2022,0.99,14,854,303,3,3,10.5,303-3,2
PA,fall,october,10/5/2022,0.99,14,854,303,3,3,10.5,303-4,2
PA,fall,october,10/5/2022,0.99,14,904,304,3,1,6.5,304-1,3
PA,fall,october,10/5/2022,0.99,14,904,304,3,1,6.5,304-2,1
PA,fall,october,10/5/2022,0.99,14,904,304,3,1,10.5,304-3,5
PA,fall,october,10/5/2022,0.99,14,904,304,3,1,10.5,304-4,7
PA,fall,october,10/5/2022,0.99,14,836,401,4,1,6.5,401-1,7
PA,fall,october,10/5/2022,0.99,14,836,401,4,1,6.5,401-2,3
PA,fall,october,10/5/2022,0.99,14,836,401,4,1,10.5,401-3,2
PA,fall,october,10/5/2022,0.99,14,836,401,4,1,10.5,401-4,3
PA,fall,october,10/5/2022,0.99,14,842,402,4,3,6.5,402-1,3
PA,fall,october,10/5/2022,0.99,14,842,402,4,3,6.5,402-2,1
PA,fall,october,10/5/2022,0.99,14,842,402,4,3,10.5,402-3,0
PA,fall,october,10/5/2022,0.99,14,842,402,4,3,10.5,402-4,1
PA,fall,october,10/5/2022,0.99,14,856,403,4,2,6.5,403-1,2
PA,fall,october,10/5/2022,0.99,14,856,403,4,2,6.5,403-2,3
PA,fall,october,10/5/2022,0.99,14,856,403,4,2,10.5,403-3,1
PA,fall,october,10/5/2022,0.99,14,856,403,4,2,10.5,403-4,1
PA,fall,october,10/5/2022,0.99,14,902,404,4,4,6.5,404-1,5
PA,fall,october,10/5/2022,0.99,14,902,404,4,4,6.5,404-2,1
PA,fall,october,10/5/2022,0.99,14,902,404,4,4,10.5,404-3,1
PA,fall,october,10/5/2022,0.99,14,902,404,4,4,10.5,404-4,0
PA,fall,october,10/5/2022,0.99,14,838,501,5,2,6.5,501-1,2
PA,fall,october,10/5/2022,0.99,14,838,501,5,2,6.5,501-2,1
PA,fall,october,10/5/2022,0.99,14,838,501,5,2,10.5,501-3,0
PA,fall,october,10/5/2022,0.99,14,838,501,5,2,10.5,501-4,2
PA,fall,october,10/5/2022,0.99,14,840,502,5,3,6.5,502-1,1
PA,fall,october,10/5/2022,0.99,14,840,502,5,3,6.5,502-2,0
PA,fall,october,10/5/2022,0.99,14,840,502,5,3,10.5,502-3,0
PA,fall,october,10/5/2022,0.99,14,840,502,5,3,10.5,502-4,0
PA,fall,october,10/5/2022,0.99,14,858,503,5,1,6.5,503-1,8
PA,fall,october,10/5/2022,0.99,14,858,503,5,1,6.5,503-2,2
PA,fall,october,10/5/2022,0.99,14,858,503,5,1,10.5,503-3,3
